800682267737104,606788
800684279156301,740768
800688203516315,355541
800684288668516,919675
800682195956535,334251
800688421909675,300431
800684152393226,527112
800685235658651,278661
800684047971864,797480
800680989798147,097359
800688596496475,531386
800686450013619,776206
800682582004129,383043
800689661618863,879998
800687521444280,719122
800688230816430,570554
800688564108153,852385
800682839567152,706004
800682177720655,044971
800688967061886,805755
800685428941195,343493
800681462193002,943212
800684958765965,980201
800684971080381,599440
800684838715026,745170
800681265028786,903653
800687530578550,884024
800687712700141,081045
800688215492455,448412
800688325887617,018863
800688042082510,883366
800682634065745,580006
800688880023516,948889
800684638378341,637891
800688030445688,871651
800682550186524,501954
800686398113114,163553
800682796722155,388839
800681430472400,941377
800686856334285,525016
800687981530635,897074
800689670657797,492460
800688332895333,076316
800682007842284,406654
800682517330563,998326
800688199057400,248359
800682847417062,705855
800688062729529,177082
800686006094221,791448
800684278674291,481809
800684050126392,312027
800680606471937,640788
800680708904187,413320
800681942050681,846434
800688106910673,441496
800681486225398,015325
800681314037047,752085
800689434090157,875173
800680360737696,193198
800684907398022,240492
800686833217187,874773
800686346541031,204317
800686571310422,855215
800689345021523,115785
800689270007019,175078
800680954139023,583738
800688084732429,743276
800683842497591,005176
800680308834505,453667
800683107756989,550065
800687595808279,341195
800685289216436,882726
800689647862846,499442
800683202814558,781426
800683027499170,364678
800685334640951,496200
800682499525149,177900
800683799307951,176727
800687542700387,426958
800688840281577,712242
800686892495861,032044
800683197077452,072931
800682677661065,643448
800686045540114,424933
800681584143320,062363
800682260492911,994322
800683547108511,967170
800685160883065,256237
800688879517283,464046
800686281545277,024869
800680128203538,879304
800689537340995,142966
800681931481172,717197
800688907986925,239463
800684945128985,652802
800688208983213,223694
800681056228676,471082
800682037941542,564128
800686830251443,553157
800683938654600,831635
800680193743001,928664
800686241135266,464359
800684995666800,008210
800682959065809,088630
800688112787896,707042
800684231282928,172571
800681888374748,263777
800680193716431,422965
800687372750326,622503
800688529690417,931986
800688776423769,708423
800681207234456,078743
800681715051816,734303
800683240255512,622500
800687224227031,937247
800686394659974,535126
800681129854354,542893
800680301665874,300632
800682987871415,864329
800681069349704,590386
800687572977902,365161
800680041104036,838284
800681790743206,115246
800685882968710,215619
800680490456153,101448
800685368627608,506612
800680412816289,627829
800680621783857,250237
800689218616034,062574
800686396266806,220465
800686341050761,660967
800687016203917,732105
800685284271789,802817
800687024012460,404845
800681084000349,207348
800687423801203,168664
800688507308640,509667
800685995803234,974705
800681847071390,988488
800681074384040,588597
800684203818415,928089
800681729820513,479181
800685576242303,885087
800682186798917,882777
800682478945214,612111
800689031906161,489483
800689697951160,382548
800684335034878,233414
800688695363482,410091
800689936070863,375530
800687244523391,566123
800689817168262,066752
800681806672635,223129
800684904287340,051529
800681611468442,560402
800685511768292,671629
800681801758393,161565
800684557995334,204082
800681484319970,171472
800688060422874,316037
800683450213914,807311
800681285614980,083511
800684500404423,342677
800688538059501,212303
800682961520668,361156
800683789923531,114496
800681315149060,239935
800689645702860,334605
800684332089051,316682
800682606001394,657296
800685755005122,320449
800688917589815,616726
800681681559554,671968
800682238971457,175567
800689767755011,166316
800687383728775,717458
800684638706237,251181
800685280075910,971815
800688439520321,380848
800685109259118,710987
800687142972606,738856
800689236285879,674704
800680857826063,564368
800687436896285,612307
800688746259148,539306
800684310758111,195284
800683891201560,279441
800685145568981,033365
800687082463361,435814
800688455127633,833805
800685915253760,626927
800689531044778,544850
800688158569734,909479
800686479742640,662584
800688840507492,241051
800683040437413,056711
800682569920889,498164
800682645571950,786708
800680994985888,512620
800685097292364,849998
800685603887032,177341
800688176742156,870549
800684115294471,584733
800684982742695,915341
800683698925001,072611
800682920594374,262600
800686110388111,147638
800687831706533,911648
800688887681689,432539
800681847331980,981173
800687852074438,280181
800684044766847,560903
800681032250719,655486
800689917629006,876185
800688554022577,401694
800689426929638,443553
800681445719325,358355
800680929540443,112663
800686449847174,597860
800685047706458,457125
800680895500612,577572
800682428313391,424803
800688464676921,640153
800684467719198,224860
800683335859768,954961
800682671218785,492632
800680024457320,785365
800687337296187,741176
800688081076937,718443
800689986331789,013950
800688151451912,797305
800681697509463,737418
800688298126907,921961
800687026631123,799802
800685700751399,172168
800687718971945,883529
800685324312258,003692
800688094009304,493686
800687362187965,979026
800682375133837,226406
